wordCount,sentenceCount,ratio,NN,NNP,VBZ,NNPS,NNS,IN,PRP,VB,JJ,VBP,VBG,error,output
277,27,10.25925925925926,40,5,1,0,38,6,5,18,35,11,17,13,3
355,15,23.666666666666668,53,47,11,0,18,16,28,17,24,11,7,66,4
359,29,12.379310344827585,71,6,9,0,31,17,21,15,34,20,10,30,3
496,27,18.37037037037037,78,46,7,0,48,18,16,32,45,23,14,87,4
311,22,14.136363636363637,37,5,8,0,45,10,17,13,41,16,4,16,3
355,28,12.678571428571429,47,14,8,0,42,15,28,16,35,30,10,58,3
33,3,11.0,2,0,0,0,5,0,4,1,6,2,0,3,2
120,8,15.0,22,4,2,0,17,6,5,7,22,12,0,9,3
314,25,12.56,42,1,2,0,39,14,14,21,18,16,8,15,4
281,18,15.61111111111111,55,11,3,0,28,11,4,13,27,10,14,25,4
354,24,14.75,35,0,7,0,31,22,41,29,22,32,13,21,3
155,16,9.6875,15,1,4,1,22,14,10,10,7,16,1,21,3
435,31,14.03225806451613,81,7,18,0,35,12,19,28,36,14,13,46,4
260,17,15.294117647058824,38,10,12,0,27,7,8,14,26,18,7,21,4
259,17,15.235294117647058,30,1,11,0,23,16,16,20,23,13,6,9,4
294,27,10.88888888888889,34,10,5,1,37,11,16,16,19,29,5,31,3
728,53,13.735849056603774,85,65,7,0,69,30,40,32,44,59,13,163,5
437,32,13.65625,58,8,7,0,46,20,36,26,26,30,14,73,3
277,17,16.294117647058822,61,7,8,0,22,12,7,11,24,13,7,25,4
190,14,13.571428571428571,33,6,1,0,12,6,13,13,16,7,4,7,3
210,16,13.125,44,6,2,0,25,7,4,9,17,8,9,31,4
288,20,14.4,42,8,2,0,41,15,13,18,23,18,6,31,3
503,33,15.242424242424242,78,1,13,0,58,22,24,35,46,31,14,39,4
227,15,15.133333333333333,26,2,2,0,27,7,22,17,21,13,4,9,3
199,16,12.4375,39,4,3,0,24,5,1,5,23,9,9,27,4
692,41,16.878048780487806,127,38,13,0,52,22,30,23,66,17,16,108,5
220,6,36.666666666666664,39,6,1,0,17,14,13,13,20,17,8,29,3
315,25,12.6,37,10,3,1,24,9,16,19,29,15,5,45,4
352,30,11.733333333333333,58,17,5,0,36,16,15,14,43,16,9,48,4
245,18,13.61111111111111,59,6,7,0,15,5,10,16,19,4,9,38,4
305,19,16.05263157894737,56,3,4,0,31,8,7,18,34,17,6,23,4
279,14,19.928571428571427,37,7,4,0,30,15,21,17,26,28,9,29,3
205,15,13.666666666666666,39,10,2,0,19,8,13,4,11,14,6,32,3
293,22,13.318181818181818,42,8,6,0,34,9,5,13,35,25,5,41,3
480,27,17.77777777777778,83,21,13,1,46,24,22,29,39,14,9,64,4
286,18,15.88888888888889,50,9,7,0,35,17,3,11,40,11,11,30,4
240,19,12.631578947368421,32,14,4,0,25,12,2,11,18,11,9,42,5
318,22,14.454545454545455,54,16,6,1,29,10,12,14,31,17,16,38,4
460,28,16.428571428571427,93,14,6,0,36,15,35,19,29,17,10,59,4
309,27,11.444444444444445,51,7,11,0,38,18,20,19,13,14,5,15,4
348,32,10.875,57,20,9,0,44,16,8,14,32,22,7,48,3
779,42,18.547619047619047,164,25,17,0,100,32,15,20,89,41,18,97,5
238,17,14.0,40,4,7,0,16,8,19,12,18,11,4,22,3
602,47,12.808510638297872,101,35,16,0,46,25,17,17,54,19,14,113,5
456,33,13.818181818181818,80,44,13,0,42,14,13,12,57,14,4,78,5
312,25,12.48,32,2,4,0,44,13,23,21,37,22,9,15,4
290,18,16.11111111111111,50,26,8,0,31,11,9,7,30,17,10,54,4
192,9,21.333333333333332,34,3,1,0,17,11,9,16,19,10,7,24,2
66,7,9.428571428571429,5,3,1,0,8,3,4,7,7,4,0,6,2
355,27,13.148148148148149,53,17,9,0,41,14,14,16,42,19,11,41,4
380,22,17.272727272727273,83,36,8,0,29,13,5,22,20,16,10,66,3
323,23,14.043478260869565,50,1,6,0,32,6,10,21,27,16,10,35,3
421,25,16.84,86,1,5,0,47,12,13,27,50,14,12,25,4
434,33,13.151515151515152,67,4,8,0,33,17,23,34,38,29,12,28,4
578,43,13.44186046511628,59,13,3,0,70,28,35,33,65,43,13,47,4
158,10,15.8,28,0,2,0,9,9,11,22,3,12,1,11,3
169,11,15.363636363636363,24,2,1,0,22,6,6,12,11,9,5,21,3
544,44,12.363636363636363,86,8,18,0,45,31,39,28,59,46,14,30,4
378,33,11.454545454545455,56,12,5,0,26,18,26,21,34,23,7,42,3
291,16,18.1875,55,1,4,1,23,15,13,20,31,12,2,21,4
290,22,13.181818181818182,35,4,8,0,42,15,11,15,33,19,4,5,4
184,13,14.153846153846153,20,0,3,0,24,7,15,12,19,10,3,5,3
293,19,15.421052631578947,43,24,3,0,10,8,29,21,20,16,7,54,3
442,21,21.047619047619047,42,12,4,0,69,28,19,30,46,35,6,53,4
356,25,14.24,68,21,10,0,28,20,15,9,31,18,10,53,4
294,16,18.375,51,5,6,0,25,7,17,8,35,20,5,35,3
274,21,13.047619047619047,47,7,6,0,25,11,17,9,33,14,5,39,4
265,22,12.045454545454545,29,5,6,0,30,8,14,14,20,16,1,21,4
163,5,32.6,42,0,4,0,5,5,9,9,12,7,5,5,3
414,34,12.176470588235293,67,17,8,0,44,16,16,23,30,28,9,63,3
130,7,18.571428571428573,21,0,0,1,15,8,9,8,7,10,5,10,3
400,32,12.5,61,5,9,1,46,11,17,32,38,18,8,29,3
523,39,13.41025641025641,65,20,6,0,48,28,28,26,60,27,20,54,4
312,27,11.555555555555555,50,18,2,0,31,13,16,10,38,11,8,42,4
181,13,13.923076923076923,36,13,1,0,10,9,18,12,13,17,3,38,3
423,21,20.142857142857142,71,11,12,0,42,28,16,28,44,23,9,59,4
298,23,12.956521739130435,38,3,4,0,25,12,23,30,19,21,11,36,3
301,20,15.05,61,18,5,0,36,9,9,12,33,20,9,53,4
23,2,11.5,0,0,0,0,4,1,2,3,2,2,0,1,1
438,31,14.129032258064516,64,13,12,0,67,8,7,18,47,22,18,34,4
333,24,13.875,38,23,7,0,45,16,22,20,24,23,7,49,3
219,14,15.642857142857142,40,3,3,0,18,6,6,16,28,14,5,16,3
462,31,14.903225806451612,61,7,10,0,56,17,29,26,31,30,15,43,4
393,24,16.375,52,20,11,0,40,16,23,20,39,23,16,48,5
393,26,15.115384615384615,64,5,2,0,51,18,11,30,29,15,9,42,4
264,21,12.571428571428571,44,12,1,0,29,10,9,14,21,11,4,47,4
581,32,18.15625,107,44,20,0,31,22,26,21,60,26,15,112,4
375,20,18.75,65,40,3,0,24,20,14,10,37,9,9,79,4
91,5,18.2,10,4,2,0,8,4,3,9,8,6,3,16,2
307,18,17.055555555555557,48,29,8,0,23,8,10,8,36,16,6,71,4
92,5,18.4,17,3,3,0,7,1,7,6,5,3,5,10,2
160,14,11.428571428571429,36,12,3,0,13,10,4,5,13,7,1,36,3
253,18,14.055555555555555,28,7,12,0,29,7,19,11,15,15,1,44,3
376,26,14.461538461538462,51,6,12,0,40,20,19,17,39,21,5,39,4
217,16,13.5625,38,3,8,0,8,16,14,12,19,14,4,6,3
459,52,8.826923076923077,42,12,8,0,50,10,35,27,54,35,7,52,4
164,15,10.933333333333334,30,4,4,0,14,7,5,12,16,9,3,10,3
264,22,12.0,29,3,11,0,24,12,24,14,20,26,4,37,4
359,39,9.205128205128204,57,19,9,1,41,9,9,14,37,17,3,37,4
108,8,13.5,16,0,1,0,15,4,7,3,10,20,0,3,2
264,13,20.307692307692307,58,5,10,0,8,9,18,23,22,23,8,37,3
313,21,14.904761904761905,46,9,4,0,34,13,20,25,20,23,7,28,3
345,22,15.681818181818182,34,11,7,0,48,12,13,17,42,20,3,29,4
461,29,15.89655172413793,74,13,4,0,26,19,53,21,23,24,7,46,4
310,18,17.22222222222222,68,3,7,0,16,18,16,9,39,21,5,25,4
330,22,15.0,58,13,10,0,36,12,7,24,33,14,2,41,3
114,9,12.666666666666666,20,2,2,0,11,6,7,6,10,7,0,15,3
355,32,11.09375,24,24,5,0,35,9,36,19,34,22,14,40,3
326,27,12.074074074074074,50,2,9,0,16,16,30,21,37,22,9,24,4
457,21,21.761904761904763,68,10,11,0,52,20,30,27,38,34,15,65,3
301,20,15.05,30,7,2,0,50,11,15,24,27,25,7,37,4
398,29,13.724137931034482,57,10,9,1,24,14,26,33,30,26,18,34,3
230,16,14.375,17,9,0,0,27,6,20,21,23,18,5,18,3
324,26,12.461538461538462,49,2,5,0,44,11,14,22,32,26,6,19,4
214,19,11.263157894736842,39,8,4,0,7,4,12,12,19,10,5,34,3
273,14,19.5,37,9,3,0,43,9,7,13,27,18,5,29,4
180,18,10.0,26,6,3,0,21,8,9,12,17,16,5,15,3
407,21,19.38095238095238,57,22,8,0,42,17,21,21,35,18,15,74,4
281,23,12.217391304347826,39,3,3,0,30,16,27,14,21,18,5,29,4
217,12,18.083333333333332,34,8,4,0,26,8,6,12,20,14,2,42,4
317,18,17.61111111111111,36,6,4,0,48,14,15,16,38,20,10,26,4
387,31,12.483870967741936,67,3,6,0,13,16,23,34,31,13,13,36,4
371,26,14.26923076923077,53,4,8,0,58,11,18,16,29,22,15,29,4
432,25,17.28,62,17,12,0,29,17,33,32,34,22,18,68,4
105,4,26.25,22,9,1,0,8,1,4,2,10,5,1,24,2
309,22,14.045454545454545,39,3,11,0,39,13,5,14,35,11,6,45,4
287,20,14.35,29,13,9,0,39,10,19,6,27,15,4,54,3
599,46,13.021739130434783,109,17,7,0,55,26,23,39,53,37,12,40,4
239,17,14.058823529411764,39,10,3,0,28,13,11,9,19,21,2,21,3
226,18,12.555555555555555,24,4,1,0,15,6,32,10,13,15,2,13,3
218,10,21.8,41,1,2,0,36,6,8,11,30,6,6,22,3
145,6,24.166666666666668,1,121,0,0,0,5,0,2,0,4,0,14,2
314,18,17.444444444444443,40,2,2,0,43,13,17,20,28,22,7,34,4
100,5,20.0,15,0,3,0,6,3,10,7,10,11,2,6,3
296,16,18.5,45,3,4,1,31,13,26,15,36,31,1,20,4
373,28,13.321428571428571,47,22,4,0,45,14,11,19,39,18,9,36,5
180,12,15.0,30,3,3,0,23,7,8,11,14,6,3,19,4
339,26,13.038461538461538,51,3,6,0,50,14,21,25,34,18,2,30,4
384,26,14.76923076923077,63,11,4,0,49,14,11,24,31,18,12,42,4
191,16,11.9375,35,7,5,0,8,4,15,12,15,9,3,27,3
190,13,14.615384615384615,24,6,1,0,34,7,5,14,14,12,14,8,3
211,17,12.411764705882353,39,3,1,0,28,7,3,14,17,9,14,15,3
230,16,14.375,41,6,6,0,36,7,4,11,27,9,3,32,3
336,26,12.923076923076923,43,19,3,0,23,14,8,26,23,11,7,59,3
273,16,17.0625,44,4,10,0,30,10,12,11,25,14,1,44,4
372,28,13.285714285714286,70,4,5,0,32,19,21,18,38,22,7,26,4
171,10,17.1,26,3,0,0,13,4,14,15,20,14,7,19,3
326,26,12.538461538461538,62,4,5,0,36,11,13,19,28,7,4,30,4
250,22,11.363636363636363,37,8,7,0,25,15,8,15,15,19,6,32,3
156,12,13.0,32,3,4,0,12,5,4,7,15,2,3,12,3
218,10,21.8,38,8,2,0,26,9,10,7,30,17,4,30,3
509,33,15.424242424242424,80,7,13,0,45,24,36,21,51,17,14,33,4
284,22,12.909090909090908,40,2,3,0,52,11,7,13,18,25,4,42,4
271,12,22.583333333333332,53,9,5,0,19,12,12,15,22,20,8,48,3
269,2,134.5,33,1,1,0,42,13,25,17,22,34,13,28,3
291,20,14.55,59,38,3,0,25,3,10,13,18,13,5,73,4
298,19,15.68421052631579,41,31,5,0,22,15,12,10,17,19,3,49,4
215,5,43.0,21,9,5,0,29,5,12,16,27,26,4,31,3
561,25,22.44,106,18,9,0,48,34,23,34,40,38,17,60,4
239,12,19.916666666666668,37,3,1,0,30,18,14,12,14,20,1,28,2
348,21,16.571428571428573,54,34,10,0,25,15,10,9,34,16,7,80,3
360,28,12.857142857142858,71,8,4,0,38,8,13,21,32,12,20,48,4
333,29,11.482758620689655,41,19,4,0,38,13,32,19,22,27,8,44,4
301,17,17.705882352941178,51,21,4,0,22,11,8,13,27,23,2,60,4
359,22,16.318181818181817,44,45,4,0,32,13,13,7,36,16,4,73,5
537,27,19.88888888888889,100,18,13,0,35,23,15,18,48,20,7,85,5
392,26,15.076923076923077,52,4,4,0,51,20,29,22,47,28,5,35,4
353,23,15.347826086956522,71,6,8,0,21,18,13,27,34,6,9,23,4
341,14,24.357142857142858,37,23,2,0,13,10,29,26,25,27,10,81,3
291,20,14.55,27,4,2,0,42,13,14,13,13,22,13,50,4
324,21,15.428571428571429,64,4,7,0,28,4,8,17,45,14,9,30,5
65,3,21.666666666666668,12,2,0,0,5,2,6,5,5,6,0,7,2
218,5,43.6,41,3,3,0,26,16,6,12,23,15,7,34,2
346,26,13.307692307692308,75,2,11,0,17,11,16,27,21,13,4,34,3
170,13,13.076923076923077,8,6,2,0,31,5,12,10,19,14,2,19,3
257,21,12.238095238095237,39,16,11,0,29,11,9,17,13,17,1,58,3
297,22,13.5,45,9,7,0,32,18,23,16,21,17,5,26,3
374,36,10.38888888888889,58,16,9,1,42,8,15,19,25,21,7,39,4
217,16,13.5625,36,5,2,0,24,17,11,6,22,14,4,31,4
115,8,14.375,23,1,3,0,20,4,5,7,7,7,1,10,3
231,15,15.4,28,7,3,0,31,9,14,15,20,14,7,31,4
271,19,14.263157894736842,43,6,7,0,34,11,10,13,24,19,12,16,4
262,20,13.1,24,6,2,0,35,13,13,14,23,9,12,24,4
448,22,20.363636363636363,80,4,6,0,44,13,18,23,39,29,23,43,4
33,3,11.0,1,0,0,0,4,0,5,3,3,2,0,3,2
234,10,23.4,37,8,2,0,28,7,19,10,27,21,5,33,3
426,30,14.2,84,17,10,0,36,23,14,22,28,9,4,71,5
205,16,12.8125,33,3,4,0,18,7,2,10,20,9,4,14,3
360,29,12.413793103448276,48,2,6,0,54,17,13,20,25,22,14,27,3
325,23,14.130434782608695,38,5,7,0,39,18,18,15,41,22,7,24,3
395,27,14.62962962962963,2,325,1,0,1,7,1,2,1,3,0,46,3
371,26,14.26923076923077,53,30,9,1,48,9,5,12,39,14,5,73,5
275,19,14.473684210526315,51,8,7,0,20,8,8,22,31,7,2,15,4
265,25,10.6,38,7,9,0,19,11,11,19,21,7,0,36,3
277,19,14.578947368421053,47,22,7,0,23,6,13,17,25,23,2,37,2
338,18,18.77777777777778,68,12,9,0,34,9,13,19,38,14,10,41,3
48,6,8.0,9,1,2,0,3,1,2,3,3,5,0,4,1
225,17,13.235294117647058,50,5,12,1,17,9,10,7,16,12,2,18,3
406,29,14.0,64,42,14,0,33,16,16,13,35,19,13,65,4
295,27,10.925925925925926,49,5,8,0,40,20,2,12,25,15,3,16,4
574,28,20.5,82,34,11,0,72,14,8,36,47,36,20,91,4
699,40,17.475,125,29,12,0,39,35,37,35,52,39,14,108,5
256,21,12.19047619047619,31,25,3,0,25,12,9,14,26,20,3,36,4
426,29,14.689655172413794,68,4,6,0,46,19,9,18,40,33,6,44,4
97,6,16.166666666666668,15,0,2,0,8,7,10,4,7,10,3,9,2
361,23,15.695652173913043,55,9,6,0,38,16,24,22,29,26,9,56,4
147,10,14.7,30,10,2,0,7,5,6,12,17,12,6,21,3
258,19,13.578947368421053,42,20,5,0,16,14,15,13,20,13,7,32,3
481,31,15.516129032258064,90,10,10,1,52,26,21,22,53,26,7,50,4
328,25,13.12,47,29,4,0,37,12,2,12,34,13,9,77,3
391,30,13.033333333333333,52,11,6,0,50,20,20,18,39,21,12,46,4
180,11,16.363636363636363,18,0,2,0,19,7,17,11,6,11,17,16,2
542,35,15.485714285714286,87,28,6,0,61,22,16,21,50,27,11,70,4
231,16,14.4375,30,6,8,0,16,7,3,20,22,3,2,16,4
92,1,92.0,18,0,3,0,2,6,5,7,11,6,1,13,2
427,21,20.333333333333332,74,1,13,0,30,29,21,29,50,24,2,28,3
243,18,13.5,30,5,9,0,11,8,22,18,13,11,9,30,4
221,11,20.09090909090909,38,8,6,0,12,12,8,13,40,14,4,23,3
449,18,24.944444444444443,80,46,11,0,41,11,16,17,49,29,25,74,3
171,7,24.428571428571427,20,3,3,0,17,11,13,9,16,19,4,11,3
168,14,12.0,21,2,4,0,16,9,11,7,9,16,6,33,3
218,14,15.571428571428571,29,13,5,0,20,8,17,17,24,14,2,30,3
170,13,13.076923076923077,22,2,9,0,16,7,10,11,13,9,5,25,4
154,11,14.0,23,3,3,0,12,3,13,11,9,2,5,28,3
302,22,13.727272727272727,51,2,6,0,43,9,4,18,24,9,17,26,4
629,37,17.0,99,33,11,0,60,16,46,18,51,57,18,86,3
488,37,13.18918918918919,67,10,12,0,66,20,17,20,52,30,13,63,4
162,5,32.4,20,12,1,0,22,5,6,7,22,14,3,20,3
305,24,12.708333333333334,58,2,7,0,27,20,13,10,32,10,5,24,4
265,23,11.521739130434783,42,12,3,1,15,15,22,16,27,18,5,27,3
266,13,20.46153846153846,59,0,8,0,21,14,4,19,23,15,2,9,3
135,14,9.642857142857142,20,1,1,0,19,2,3,9,13,11,0,12,3
162,10,16.2,24,27,3,0,8,10,9,6,11,14,3,46,3
306,23,13.304347826086957,58,15,4,0,28,6,9,12,27,17,13,42,4
107,6,17.833333333333332,15,0,0,0,10,8,4,8,10,6,5,12,2
385,24,16.041666666666668,62,5,11,1,33,27,15,17,48,16,7,32,3
447,34,13.147058823529411,65,65,12,0,40,18,9,17,39,13,4,110,5
629,33,19.060606060606062,110,28,23,0,43,33,27,39,48,37,20,92,3
236,17,13.882352941176471,35,6,2,0,38,14,6,13,39,10,4,10,3
247,22,11.227272727272727,36,6,5,0,33,9,3,13,29,13,4,26,3
385,24,16.041666666666668,35,34,3,0,48,13,20,17,40,41,8,84,4
356,25,14.24,68,7,8,0,17,22,21,18,29,9,5,32,4
212,14,15.142857142857142,35,8,5,0,21,6,12,11,21,16,10,24,3
213,18,11.833333333333334,33,2,7,0,21,5,10,13,19,7,3,35,3
334,21,15.904761904761905,59,15,3,0,38,26,11,12,31,21,7,47,4
263,19,13.842105263157896,47,6,5,0,41,17,3,11,26,16,1,34,4
61,4,15.25,12,0,0,0,8,4,1,2,5,3,1,8,2
299,22,13.590909090909092,46,10,5,2,47,13,9,9,45,19,4,38,4
462,23,20.08695652173913,89,9,12,0,34,22,11,17,79,8,6,40,4
211,13,16.23076923076923,42,8,5,1,12,10,9,10,18,13,3,30,3
263,20,13.15,45,0,4,0,25,14,8,21,24,20,3,21,4
267,22,12.136363636363637,35,1,2,0,35,8,17,16,26,27,2,25,3
101,12,8.416666666666666,15,2,7,0,7,5,3,8,7,6,3,12,3
498,36,13.833333333333334,83,10,10,0,34,17,25,20,57,24,6,39,4
253,13,19.46153846153846,40,2,1,0,29,12,9,21,25,8,8,26,3
254,13,19.53846153846154,34,4,3,0,33,9,18,9,26,22,1,29,3
551,48,11.479166666666666,108,17,9,1,39,8,12,25,67,18,18,70,6
303,13,23.307692307692307,61,6,5,0,38,13,12,13,33,24,9,31,3
569,32,17.78125,91,6,16,0,58,17,26,38,58,30,10,45,4
177,14,12.642857142857142,23,4,5,0,21,9,6,6,18,8,4,29,3
198,15,13.2,32,0,2,0,20,8,14,13,17,13,3,17,3
211,12,17.583333333333332,24,3,0,0,27,14,12,14,20,14,8,25,3
183,15,12.2,27,8,1,0,18,7,10,12,17,17,6,14,2
302,21,14.380952380952381,55,4,9,1,32,15,13,16,27,22,5,19,4
257,15,17.133333333333333,40,3,7,0,24,8,18,19,17,18,9,26,4
114,10,11.4,4,1,1,0,16,4,8,10,11,12,1,7,3
263,20,13.15,25,6,2,0,39,13,12,17,21,16,10,28,3
204,15,13.6,28,11,1,0,30,5,14,14,12,13,1,40,3
343,19,18.05263157894737,71,4,4,0,23,10,20,23,33,19,16,29,2
240,18,13.333333333333334,36,8,4,0,19,15,9,15,24,11,5,26,4
115,9,12.777777777777779,22,6,0,0,18,1,4,7,9,9,0,20,2
360,26,13.846153846153847,49,4,7,0,51,13,17,18,41,27,5,25,4
358,25,14.32,48,4,7,0,41,9,17,21,51,27,11,35,4
423,30,14.1,82,9,10,1,32,22,21,18,33,17,4,42,4
254,28,9.071428571428571,36,2,12,1,20,14,17,20,16,18,7,10,3
197,15,13.133333333333333,24,4,3,0,23,13,7,17,15,8,2,20,3
421,30,14.033333333333333,65,34,11,0,22,18,25,9,47,19,5,59,4
170,12,14.166666666666666,25,1,1,0,21,6,11,14,21,8,2,5,3
254,22,11.545454545454545,51,6,8,0,14,11,6,21,43,18,6,38,3
258,27,9.555555555555555,28,1,4,0,29,12,21,17,18,12,3,34,4
318,24,13.25,50,1,5,0,40,12,19,27,30,24,9,24,4
29,2,14.5,1,0,0,0,7,1,0,1,1,2,0,3,1
137,14,9.785714285714286,25,3,0,0,17,6,6,7,11,14,1,16,3
260,20,13.0,39,3,2,0,33,9,19,10,15,16,2,19,3
214,18,11.88888888888889,30,4,4,0,12,11,16,18,16,6,2,32,3
345,25,13.8,59,9,8,0,25,13,17,16,30,17,9,35,4
292,25,11.68,44,3,6,0,42,18,11,12,35,19,5,14,3
510,19,26.842105263157894,83,29,11,0,55,13,25,19,38,29,17,67,4
161,13,12.384615384615385,26,0,4,0,9,8,11,18,11,4,1,10,3
110,9,12.222222222222221,11,2,6,0,5,6,7,12,6,4,5,10,2
349,19,18.36842105263158,52,3,2,0,43,20,20,19,40,23,7,44,3
555,38,14.605263157894736,82,27,6,0,37,13,44,31,69,35,8,54,4
193,13,14.846153846153847,18,2,4,0,29,7,9,15,12,9,0,23,3
474,31,15.290322580645162,82,3,16,0,51,22,25,31,44,23,10,44,4
250,19,13.157894736842104,37,1,0,0,28,13,10,11,39,13,3,23,3
326,23,14.173913043478262,51,7,10,0,38,12,11,16,41,17,9,21,4
99,5,19.8,13,2,7,0,15,2,2,6,10,7,2,10,3
135,11,12.272727272727273,27,5,2,0,13,8,4,7,13,6,3,31,2
316,23,13.73913043478261,58,4,7,0,32,12,11,9,33,20,9,30,4
135,7,19.285714285714285,18,3,4,1,19,2,7,11,17,12,6,20,2
180,12,15.0,23,4,1,1,22,6,13,12,16,23,4,20,3
423,24,17.625,82,12,10,0,47,13,8,26,33,17,6,45,4
173,7,24.714285714285715,25,3,6,0,26,5,3,8,19,5,3,29,3
341,23,14.826086956521738,40,15,4,0,37,14,19,26,34,18,6,36,4
252,24,10.5,40,6,9,0,18,10,16,9,26,15,7,31,4
172,14,12.285714285714286,22,7,2,0,24,4,13,6,13,16,2,20,3
226,16,14.125,45,2,5,0,24,8,3,8,20,11,5,25,3
93,6,15.5,12,0,1,0,13,2,5,6,11,2,2,13,2
273,20,13.65,36,2,4,0,32,8,14,19,29,17,7,24,4
683,40,17.075,110,67,16,1,62,28,20,25,50,19,12,154,4
493,34,14.5,66,23,8,0,50,18,19,38,40,28,11,74,4
293,13,22.53846153846154,31,3,6,0,36,12,24,16,32,25,8,29,4
301,16,18.8125,51,1,3,0,38,8,16,23,26,21,3,17,4
295,15,19.666666666666668,61,7,10,0,27,14,12,12,21,17,10,28,4
256,22,11.636363636363637,28,21,3,0,26,10,19,11,19,19,9,36,3
277,25,11.08,38,14,6,1,18,11,13,16,24,8,2,50,3
368,25,14.72,56,6,7,0,33,13,22,20,43,27,10,27,4
172,7,24.571428571428573,30,1,7,0,19,4,14,10,7,15,1,24,3
231,15,15.4,45,4,2,0,13,4,20,19,23,11,3,21,4
546,35,15.6,70,14,10,0,78,19,17,22,72,18,20,68,4
232,13,17.846153846153847,42,2,1,0,26,10,14,10,22,24,6,21,3
399,27,14.777777777777779,45,1,5,0,39,29,31,24,27,23,14,29,4
522,46,11.347826086956522,105,38,22,0,27,14,20,25,42,18,8,76,5
251,14,17.928571428571427,43,5,4,0,38,13,8,6,30,19,4,27,3
456,31,14.709677419354838,79,10,15,0,40,15,14,20,43,11,9,58,4
182,13,14.0,20,10,5,0,23,6,12,15,20,9,2,28,3
254,15,16.933333333333334,49,2,6,0,18,11,12,12,23,14,6,21,3
249,16,15.5625,42,5,3,0,24,9,8,17,24,17,10,23,4
376,26,14.461538461538462,86,11,19,0,26,12,14,22,28,19,7,36,4
354,32,11.0625,55,2,5,0,34,12,22,17,35,17,12,22,4
232,16,14.5,26,8,13,0,17,10,20,14,21,24,2,20,3
295,22,13.409090909090908,44,7,7,0,24,10,10,16,32,23,2,55,3
461,33,13.969696969696969,92,24,5,0,25,7,18,24,54,21,13,56,5
307,21,14.619047619047619,52,2,6,0,30,7,25,20,19,30,3,32,3
166,9,18.444444444444443,24,8,0,0,15,9,8,9,18,9,6,26,3
349,20,17.45,58,10,10,0,35,16,10,18,35,20,7,40,4
180,14,12.857142857142858,28,0,4,0,28,7,3,8,24,9,3,12,3
215,12,17.916666666666668,48,1,2,0,10,10,12,10,23,14,3,15,3
153,12,12.75,18,13,3,0,12,7,6,4,19,7,7,25,3
401,26,15.423076923076923,69,10,15,0,33,21,11,15,32,12,7,43,4
103,5,20.6,20,0,5,0,1,4,13,5,9,10,2,6,2
109,8,13.625,18,0,5,0,7,4,13,8,6,12,0,5,2
383,21,18.238095238095237,61,2,5,0,32,17,28,27,26,23,4,28,4
771,46,16.76086956521739,133,48,8,0,68,28,24,32,59,39,28,134,5
474,33,14.363636363636363,105,10,8,0,53,23,22,21,48,38,14,40,4
347,25,13.88,58,9,11,1,25,15,18,14,42,20,8,20,4
141,9,15.666666666666666,22,0,0,0,15,8,7,14,9,9,1,15,2
458,21,21.80952380952381,68,1,5,0,57,17,33,25,39,25,14,34,4
237,15,15.8,44,8,4,0,16,24,21,8,17,17,3,35,3
336,23,14.608695652173912,60,28,10,0,31,15,10,12,41,18,4,50,4
460,29,15.862068965517242,85,5,7,0,50,27,18,22,41,23,34,45,4
269,19,14.157894736842104,40,14,8,0,17,18,13,13,24,25,2,32,3
285,21,13.571428571428571,34,16,4,0,43,7,12,13,27,26,7,31,4
321,23,13.956521739130435,61,6,13,0,27,14,11,19,23,18,5,22,4
354,23,15.391304347826088,40,30,7,0,24,9,37,22,25,16,9,44,3
55,2,27.5,10,0,0,0,6,2,2,6,4,1,0,9,2
309,21,14.714285714285714,43,4,2,0,38,11,20,23,25,18,11,12,4
346,16,21.625,69,18,6,0,25,13,9,23,37,18,8,56,4
284,22,12.909090909090908,52,11,11,0,21,8,12,11,22,17,10,43,3
96,1,96.0,17,0,1,0,15,4,4,4,14,7,1,17,2
150,7,21.428571428571427,18,0,6,0,17,10,11,7,12,15,2,18,3
123,5,24.6,29,0,5,0,6,5,10,10,4,8,2,13,3
296,17,17.41176470588235,41,5,3,0,17,11,23,22,21,27,7,32,3
242,18,13.444444444444445,48,1,8,0,20,5,8,12,28,8,7,12,3
369,28,13.178571428571429,61,17,8,0,29,13,18,22,33,21,3,66,4
160,11,14.545454545454545,26,4,2,0,16,6,2,7,18,4,1,34,3
376,33,11.393939393939394,36,25,3,0,41,15,28,11,44,35,10,44,4
408,31,13.161290322580646,63,7,4,0,56,15,20,21,33,23,4,32,4
197,9,21.88888888888889,2,148,6,0,0,5,3,2,0,6,0,19,2
295,23,12.826086956521738,46,9,3,0,29,12,9,16,28,10,9,38,3
306,15,20.4,52,3,9,0,20,11,24,22,32,16,6,16,4
356,28,12.714285714285714,57,5,10,0,22,13,25,13,40,24,6,34,5
211,5,42.2,49,0,0,0,20,10,4,13,25,19,5,24,2
194,14,13.857142857142858,34,4,1,0,15,9,15,14,18,13,8,21,3
55,4,13.75,8,0,0,0,9,4,1,3,7,3,0,3,2
519,25,20.76,61,85,12,0,41,22,21,27,45,16,8,128,4
264,14,18.857142857142858,35,2,2,0,27,8,12,12,26,10,1,29,4
574,42,13.666666666666666,92,38,7,0,34,30,32,36,59,47,5,76,4
535,35,15.285714285714286,99,26,9,0,60,20,11,17,57,32,10,59,5
